"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","label"
"1","7mywajxmZfn5O3FQIR4CPs",0.43,0.568,6,-6.485,0,0.0398,0.0171,0,0.0921,0.0803,163.835,220000,0
"2","0xz8svJMyVvYYJxrsYPi6A",0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.1,173.009,288036,0
"3","2CgOd0Lj5MuvOqzqdaAXtS",0.276,0.796,0,-4.499,1,0.0579,0.00293,0,0.184,0.26,199.526,218965,0
"4","1hWYT0w2R0J19rlVkiez7X",0.517,0.811,5,-4.526,0,0.286,0.186,0,0.105,0.494,168.269,250320,0
"5","1almCHdsfikRPfVB9VrEdT",0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,185200,0
"6","2bfNnO1OpLCxaDR73phdMk",0.742,0.439,4,-8.598,0,0.065,0.135,0,0.122,0.826,92.017,172820,0
"7","23n7KwXOXC9giXTz5Q71NH",0.685,0.341,6,-8.528,1,0.193,0.689,2.7e-06,0.106,0.692,93.911,205268,0
"8","4lA7OfHo3sP0Mya3uD0Xsh",0.606,0.833,8,-3.148,1,0.0611,0.0149,0,0.111,0.635,139.981,220747,0
"9","10rChmECwPcvTTj4w07hq4",0.421,0.858,1,-4.535,1,0.0963,0.0134,0,0.067,0.491,173.255,206773,0
"10","46bdsCZKQ93J9RGqlFZpAF",0.78,0.601,8,-9.132,0,0.0433,0.0852,0,0.163,0.539,105.035,137770,0
"11","6BX787r5M59aRtAcywwzr6",0.544,0.951,0,-5.183,1,0.0483,0.0676,0.00515,0.315,0.747,75.007,186874,0
"12","5LArYFxcsMkArh2RFC5dyn",0.635,0.74,3,-7.651,1,0.0368,0.176,0,0.188,0.355,141.985,223560,0
"13","5A8jUZatix87xG0Zj6HSKG",0.543,0.84,2,-5.121,1,0.0499,0.00471,0,0.179,0.394,124.037,223093,0
"14","6lV2MSQmRIkycDScNtrBXO",0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,180480,0
"15","4iWYPj04kHXcZK0st5yzZf",0.532,0.633,11,-5.106,0,0.0682,0.00378,0,0.0804,0.448,164.13,236907,0
"16","4WXFDVe299Po8ih6Np54n2",0.445,0.907,11,-3.894,0,0.0773,0.00161,0,0.403,0.71,165.069,187880,0
"17","04aAxqtGp5pv12UXAg4pkq",0.385,0.866,4,-2.817,0,0.0697,0.004,0,0.111,0.551,176.014,228360,0
"18","2Fjz5ZC5BvFdCqcnTZ3ilH",0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,189333,0
"19","5yFSF6qQA1rcLsQRnBsZgb",0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976,199111,0
"20","4c3mIWKKMbGJlZukdMTBvB",0.541,0.933,11,-4.36,0,0.0887,0.012,0,0.0727,0.413,91.97,185307,0
"21","73calRAsTSbfybJiTT24K8",0.643,0.923,1,-4.498,0,0.0348,0.228,1.63e-05,0.151,0.548,122.995,220080,0
"22","5m4hXylTxAEtPkwgrBZim8",0.468,0.738,9,-5.435,1,0.0281,0.0257,0,0.152,0.397,136.045,205386,0
"23","0ljDrPzIiYmTNVh95VnCzH",0.526,0.758,8,-3.732,1,0.0256,0.171,0,0.304,0.482,97.954,306985,0
"24","3E2Zh20GDCR9B1EYjfXWyv",0.673,0.637,5,-4.518,1,0.0429,0.137,0,0.184,0.678,123.98,201160,0
"25","32bqxZEJRJObeNyc8bEiPt",0.59,0.671,9,-6.098,1,0.0706,0.0484,0,0.0604,0.438,149.982,169801,0
"26","6TfBA04WJ3X1d1wXhaCFVT",0.546,0.905,0,-3.103,1,0.0671,0.00511,0,0.211,0.598,126.12,177827,0
"27","2mqDi8BzmNw54qrVHduyiu",0.865,0.791,6,-3.796,1,0.0504,0.0686,2.21e-06,0.068,0.662,97.001,211240,0
"28","3c8kyTPNeoOaJ5iNMgNdib",0.549,0.675,4,-5.637,0,0.0332,0.399,0,0.181,0.206,119.898,214762,0
"29","08bNPGLD8AhKpnnERrAc6G",0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,0
"30","2IO7yf562c1zLzpanal1DT",0.731,0.58,10,-7.328,0,0.0399,0.223,0,0.129,0.319,119.997,199593,0
"31","2i0AUcEnsDm3dsqLrFWUCq",0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,200467,0
"32","2QtJA4gbwe1AcanB2p21aP",0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,0
"33","3LlAyCYU26dvFZBDUIMb7a",0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,0
"34","4h8VwCb1MTGoLKueQ1WgbD",0.518,0.784,2,-5.659,1,0.0524,0.00346,0.00187,0.171,0.588,124.102,247427,0
"35","0ODyahnUlK9G5bT4dA5NCI",0.606,0.54,1,-5.485,0,0.0412,0.0754,0,0.11,0.296,129.934,238534,0
"36","5N7d8uxMeuO4HdncbkuhSB",0.832,0.435,1,-9.598,1,0.0604,0.479,0.553,0.0952,0.279,119.057,259093,0
"37","5VKSZDsidOFHrtlJb33Syo",0.784,0.78,10,-4.275,0,0.102,0.0492,0,0.118,0.722,124.953,204347,0
"38","245q31NvaFNkMw8QRVy23b",0.576,0.9,5,-2.879,0,0.124,0.0118,0,0.628,0.75,75.046,202093,0
"39","4oaU0fMSg3n9kqOwmLPVhH",0.376,0.939,1,-3.437,1,0.0572,0.00704,0,0.116,0.815,190.109,211027,0
"40","5ArQzSBevAdXTxRY6Ulhbq",0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,206903,0
"41","4VTRlB4KVaNfm7ZbMOKLNT",0.622,0.821,11,-7.626,0,0.0602,0.221,0.00534,0.111,0.281,149.998,196998,0
"42","15Lm5gZ0lKzdtrXQ3qK47N",0.46,0.838,3,-3.786,0,0.0404,1.98e-05,3.02e-06,0.0882,0.53,132.041,173493,0
"43","2i17Shma1qXRCRc6ItQZwz",0.703,0.921,8,-6.876,1,0.0346,0.000472,0.00795,0.198,0.445,137.002,353334,0
"44","0xx5CXMss5CFv2GPkg97aC",0.66,0.566,1,-7.885,0,0.0913,0.0824,2.5e-06,0.114,0.297,74.975,204827,0
"45","03zRY58mcXQvvwu9Iyy4a4",0.402,0.931,7,-4.78,0,0.167,0.00312,5.18e-06,0.337,0.627,180,198080,0
"46","6DOrfjvoK0hLJnxeHsE0xy",0.454,0.66,0,-4.357,1,0.168,0.0364,0,0.181,0.568,184.353,212374,0
"47","7au5GfpnyBltA6B2Eh0ekK",0.56,0.836,5,-4.022,0,0.0821,0.2,1.06e-06,0.314,0.38,127.643,199619,0
"48","7GGNRmvseDF22exv05Kn1j",0.664,0.551,2,-8.191,0,0.0664,0.387,6.1e-06,0.11,0.42,100.089,200400,0
"49","3SWqGa1J0M7hSBUDM0KePD",0.599,0.749,2,-3.275,1,0.0279,0.0136,0.000118,0.0711,0.488,82.011,189120,0
"50","6rsm9NTgl9kKPatf7S1yCS",0.795,0.7,6,-5.221,0,0.107,0.0588,0,0.0977,0.798,120.002,190347,0
"51","2N2s2s2w0jmSIPNZcm8Jnr",0.623,0.624,1,-5.469,1,0.0595,0.0941,0,0.119,0.347,180.016,204907,0
"52","33npucdtC2uQou2OM2KmRQ",0.61,0.87,2,-4.012,0,0.0693,0.00299,0,0.064,0.523,125.014,211360,0
"53","5oHHknbV60X7ezoWXhMeXD",0.735,0.754,8,-4.4,1,0.0663,0.0656,0,0.177,0.711,94.971,178914,0
"54","0LGV1KgV5eU3jytDEb3Sfx",0.626,0.851,10,-5.386,0,0.0388,0.0183,0.00116,0.0479,0.923,98.032,210173,0
"55","1DkX0AcEDzuFeh4TEAl143",0.549,0.656,3,-6.515,1,0.0438,0.0351,1.19e-06,0.129,0.594,180.043,228904,0
"56","0Zbbxnx4SGGHoIow4PpISP",0.677,0.497,5,-5.763,1,0.0809,0.152,0,0.0911,0.419,99.137,236853,0
"57","72vsd9IEBIonmvIY7TEjXK",0.402,0.924,1,-3.867,0,0.159,0.00106,0,0.0786,0.445,169.996,204053,0
"58","1Q5tgksw03lk1k0TXAMvQu",0.764,0.647,8,-5.026,1,0.0368,0.134,0,0.34,0.325,119.031,232941,0
"59","2dpaYNEQHiRxtZbfNsse99",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,0
"60","6CO62sXA0V1JhdgE7E2VeW",0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214148,0
"61","5w7wuzMzsDer96KqxafeRK",0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,194711,0
"62","0IK8y0vAO0sM630HsxwLht",0.685,0.656,1,-6.013,0,0.0383,0.437,0,0.347,0.392,128.003,229986,0
"63","6z3OqZBR4v3w6s0w6dSVhF",0.658,0.442,5,-6.688,0,0.0566,0.256,0,0.2,0.249,152.023,194507,0
"64","5ltyrlojlmndJoGNNd6EJv",0.663,0.534,10,-5.489,1,0.0307,0.675,1.25e-06,0.0628,0.808,154.335,163700,0
"65","6zwhKdzJ4NXdY4HLU7pjns",0.674,0.708,8,-3.775,1,0.0286,0.168,0,0.0531,0.963,107.905,182013,0
"66","38TwIEwC3K5vgkPTrrUvzd",0.544,0.491,0,-4.288,1,0.0372,0.285,2.84e-06,0.217,0.516,155.802,223920,0
"67","7KLvYoh4CK9FSzQvQGmCTh",0.679,0.554,4,-3.433,1,0.0308,0.804,0,0.0716,0.81,155.274,229035,0
"68","4pHmECznSREmwzQZMkXZP6",0.6,0.426,2,-5.353,1,0.028,0.318,0,0.314,0.73,89.105,201080,0
"69","4xgBQfC09yhhY44xgcN6vx",0.612,0.549,2,-3.484,1,0.027,0.783,1.35e-05,0.0761,0.784,111.923,200840,0
"70","1F6BAyY4iIzHiZCnUIZDbn",0.594,0.562,0,-4.776,1,0.0289,0.478,0,0.123,0.914,144.031,207000,0
"71","0nNTCEOzFlBTlDCx5IfLWP",0.713,0.44,7,-4.714,1,0.0391,0.658,2.24e-05,0.0791,0.809,152.031,209121,0
"72","6KE7itJwI0rdWrGQo7ppli",0.437,0.439,9,-8.584,1,0.0283,0.576,2.77e-06,0.066,0.771,135.475,171893,0
"73","6RmnJ4WunGVaNieKpVDFOi",0.709,0.654,3,-4.176,1,0.0274,0.53,0,0.102,0.844,114.064,189013,0
"74","6FiG43Z2qQRLxwbiltD7kk",0.642,0.778,10,-0.03,1,0.0338,0.503,7.71e-05,0.149,0.885,154.142,183187,0
"75","6TMqwd7izRsVz89MN8rKRg",0.588,0.538,2,-5.03,1,0.0293,0.441,0,0.306,0.881,160.087,206080,0
"76","2KWZ8Az5GyIDMrSVtdGmzm",0.592,0.55,0,-3.101,1,0.0328,0.152,0,0.0843,0.827,139.875,213067,0
"77","7rtvO6G8VZb3wcoLrtN1SO",0.748,0.642,9,-3.796,1,0.0282,0.67,3.53e-05,0.0997,0.967,103.992,172187,0
"78","7ETBp75Sc6ZT6XHVN783aq",0.726,0.294,9,-6.491,1,0.0331,0.755,0,0.157,0.786,89.9,155513,0
"79","3xnEIxQEWqPoLc6DvO1O8N",0.717,0.328,0,-7.051,1,0.0279,0.695,1.05e-06,0.114,0.608,87.887,229293,0
"80","4t7UiztZLDVUDMyggKgW6x",0.588,0.476,5,-6.708,1,0.0268,0.674,0,0.154,0.76,144.983,205053,0
"81","7qTZWu7DZrNYEICoyeniG7",0.663,0.548,10,-5.523,1,0.0277,0.309,0,0.12,0.78,125.198,156120,0
"82","44cNDuhv0hEtc9WqYwbRaV",0.618,0.586,10,-5.64,1,0.026,0.539,4.26e-06,0.406,0.5,134.047,187120,0
"83","4CM4vJfJbgUJz7FEIbF7l9",0.731,0.407,0,-6.819,1,0.0392,0.828,2.12e-05,0.0685,0.771,124.032,247533,0
"84","5uVPexjpKeTiL5RmMUDTcT",0.82,0.526,8,-6.708,1,0.0427,0.594,6.27e-06,0.0933,0.973,110.037,153680,0
"85","4OEIR3dxxcQAUQ6KZHA7l4",0.791,0.375,6,-6.048,0,0.0345,0.745,0,0.0972,0.886,121.967,207440,0
"86","4u5mQlDvxaouZU5yJZwWo6",0.41,0.349,0,-5.686,1,0.0297,0.742,0,0.225,0.627,177.929,197960,0
"87","06cu2xxtCsCrTPYQnxLXlJ",0.76,0.63,5,-4.51,1,0.0333,0.289,9.49e-05,0.15,0.928,125.052,158093,0
"88","1Q30xRrV0zKXXke6tyrpjJ",0.607,0.51,9,-5.146,1,0.0298,0.653,2.87e-06,0.0698,0.781,155.226,183547,0
"89","1F5wH3jt4XvmBfSzuTecxa",0.691,0.502,4,-6.227,1,0.0431,0.251,0,0.0894,0.885,149.771,179013,0
"90","4TweWE1C4QekSoIZDS2cjf",0.594,0.39,9,-9.174,1,0.0396,0.517,0,0.118,0.34,85.366,199483,0
"91","2PjkM9mcZCvcejOuvupb3h",0.594,0.153,9,-11.615,1,0.0687,0.937,0,0.102,0.457,150.336,161173,0
"92","0P1AxJdoShJYQxRSVSUi7x",0.599,0.52,7,-4.781,1,0.0315,0.689,6.17e-06,0.0589,0.787,150.172,155883,0
"93","2IqNbflEkshezwf3F814H8",0.786,0.358,7,-5.337,1,0.0289,0.575,0,0.105,0.742,91.023,212720,0
"94","0KOtK9vzQzFBZXAu17Ydox",0.66,0.538,10,-5.532,1,0.0272,0.346,0,0.126,0.737,125.167,156547,0
"95","1zdOanAAhvDwZrHUjNrASR",0.769,0.686,5,-5.773,1,0.0352,0.534,4.73e-06,0.277,0.977,123.914,232427,0
"96","1eeKGq1o3nPNOXHiemLXj9",0.672,0.408,2,-5.98,1,0.0272,0.566,3.59e-06,0.0766,0.858,99.989,219077,0
"97","7rCcgP1xr0XOWWOiO0AjPW",0.521,0.576,5,-3.477,1,0.0763,0.549,0,0.199,0.983,206.301,169133,0
"98","45SNj0MzODsT2Mofpn3Zhm",0.611,0.452,11,-6.859,1,0.0301,0.412,0,0.0897,0.574,146.491,198779,0
"99","1lplTgEVWy8Rm8GHwfHcvD",0.727,0.793,3,-2.358,1,0.0284,0.524,0,0.103,0.954,114.955,168213,0
"100","3WRPzdjCOkO5Vmt5LgrWTa",0.774,0.767,3,-3.772,1,0.0426,0.327,0,0.117,0.965,117.39,131067,0
"101","1s5leYwBhsll9COG6C3F7s",0.713,0.663,7,-4.726,1,0.129,0.196,0,0.249,0.792,160.155,162187,0
"102","4gEg092KBuj6T6RfABNBbc",0.702,0.581,9,-5.417,1,0.232,0.784,0,0.104,0.538,147.764,197876,0
"103","4whWU2w5zXgAOR3JmxTwFF",0.644,0.56,10,-4.615,1,0.0529,0.351,0,0.151,0.909,160.096,209440,0
"104","6KzeSLDKK4DuFUHy3l9vqv",0.586,0.401,9,-5.48,1,0.0469,0.776,0,0.123,0.74,143.842,185637,0
"105","6ySomtsD3jRLgV0t4VQX7L",0.617,0.666,9,-2.875,1,0.0421,0.772,0,0.0992,0.892,162.042,190533,0
"106","4brAkdbamMA7UuS0IEjiRZ",0.56,0.502,8,-3.298,1,0.0397,0.615,0,0.0996,0.767,147.991,216853,0
"107","2fCTX5R1bHjNDQgMgBnUiD",0.702,0.581,9,-5.417,1,0.232,0.784,0,0.104,0.538,147.764,197876,0
"108","1F5VVeXXj91kUVul8nb11X",0.685,0.443,0,-7.463,1,0.0376,0.796,6.94e-06,0.115,0.703,136.958,194963,0
"109","4AAyVy3ozpQUJhLyACDSpn",0.663,0.46,9,-5.957,1,0.0312,0.605,4.93e-06,0.0706,0.78,77.49,250963,0
"110","1qbSabnsNOuvPrPFFK9xMV",0.539,0.452,2,-5.406,1,0.0329,0.462,0,0.0978,0.71,163.877,187097,0
"111","75Gx0GpA7IQhZDiphHc60q",0.771,0.509,11,-4.749,1,0.0418,0.717,5.13e-05,0.0942,0.884,155.061,182212,0
"112","5CjrMbWa5HP0cY3sT28RDi",0.534,0.618,0,-4.56,1,0.0333,0.353,0,0.323,0.597,150.267,282885,0
"113","0OzfCNTKtjTuHqTu4W835G",0.695,0.719,7,-3.277,0,0.0287,0.16,0,0.0998,0.756,104.847,208373,0
"114","5ZquhqeJimjUP9bs8yEIjS",0.667,0.471,7,-3.37,1,0.0372,0.492,6.25e-06,0.428,0.875,80.902,167533,0
"115","1YU7NSWQTlB0fC2OnLy7Lu",0.868,0.495,5,-5.813,1,0.0426,0.347,1.81e-06,0.209,0.972,109.981,163680,0
"116","2Pq5YxAfgaw0WPPnuauZtm",0.613,0.647,5,-2.905,1,0.0569,0.47,2.36e-06,0.0922,0.935,184.882,175656,0
"117","6K9EwMrbfVGN6p7LrQW42e",0.738,0.447,2,-4.275,1,0.0379,0.637,0,0.0535,0.961,140.002,197067,0
"118","4xBbmZjLUv22W7jpU7hdJQ",0.722,0.497,2,-6.733,1,0.0442,0.373,0,0.0756,0.963,149.889,157840,0
"119","0zkk4AuLUgFyLJ9DzYUj4D",0.661,0.449,10,-8.317,1,0.063,0.704,6.92e-06,0.025,0.969,177.906,179547,0
"120","3gKm50XbXVnjJfNmCk4LZ0",0.717,0.546,7,-6.493,1,0.0799,0.436,0,0.0714,0.964,157.296,175000,0
"121","5mnUb0o1i7vvyySiBwlgu9",0.595,0.529,10,-6.277,1,0.0344,0.892,0.000161,0.112,0.766,150.038,253479,0
"122","0ib1eHSccu3AZ9UnL4JZdc",0.637,0.457,7,-5.786,1,0.0296,0.329,0,0.115,0.557,79.926,233947,0
"123","0HJ3nsheEjLkomdgRnwHq1",0.716,0.286,9,-7.878,1,0.0399,0.756,1.92e-06,0.11,0.804,140.422,188760,0
"124","6O31PV9xrJQpQTfJWkBDoJ",0.664,0.314,0,-5.726,1,0.0289,0.771,0,0.131,0.843,94.959,259054,0
"125","17tx5FaWiDtPHTDAGrHtw1",0.633,0.497,10,-5.099,1,0.0298,0.499,0,0.0896,0.599,139.879,210520,0
"126","5z2ZXyI1MxjDfzCSrxrC2J",0.844,0.622,5,-6.618,0,0.0451,0.548,5.89e-06,0.156,0.965,119.952,137000,0
"127","1up5fIejxAvOfE6vI55x9P",0.591,0.654,8,-7.205,1,0.0591,0.492,0,0.18,0.826,75.059,159253,0
"128","10a1tstahVTPtAfvtRBbl2",0.677,0.861,4,-3.857,0,0.0866,0.158,0,0.369,0.818,97.566,201973,0
"129","1gE7hCe0tdXLEQbEJHBcFE",0.758,0.557,9,-6.265,1,0.0427,0.835,7.38e-05,0.075,0.908,117.507,152951,0
"130","4eOUnn9bKgUVx6fsbFhuZO",0.508,0.361,2,-7.538,1,0.0286,0.675,1.42e-05,0.147,0.611,135.102,231760,0
"131","18J1Ke20aBiyK0nv9gnjez",0.661,0.474,10,-6.67,1,0.0353,0.843,3.98e-05,0.111,0.798,145.924,205420,0
"132","45RaWQq1WhTt8D03FBKHHK",0.601,0.621,5,-3.829,1,0.0319,0.672,0,0.116,0.825,157.238,176498,0
"133","4Lgu3F8YG5jtCxE1GPSuJa",0.63,0.452,9,-4.788,1,0.0295,0.712,6.41e-06,0.136,0.755,170.059,191573,0
"134","1JU2a5QzyhtqPz3mIoLLkj",0.789,0.593,0,-5.163,1,0.0571,0.569,0,0.113,0.92,147.94,206280,0
"135","0SD3sYRIZRJufzeC98nPak",0.772,0.535,9,-3.903,1,0.0348,0.614,7.68e-05,0.228,0.936,145.009,212067,0
"136","0kXhCPU336GaLgpfge29CW",0.756,0.45,3,-6.415,1,0.042,0.24,0,0.126,0.859,140.999,198432,0
"137","3DkuRD5RMIftXrUs2aL8F7",0.72,0.455,11,-5.735,1,0.0272,0.716,0,0.111,0.795,114.987,199950,0
"138","3Oa31DdD8vxktKoyUf7RyZ",0.708,0.605,3,-4.912,1,0.03,0.572,0.000515,0.0782,0.97,98.063,179400,0
"139","5ByTVEm5txiOftcexjJ4Vv",0.77,0.789,5,-4.701,1,0.0738,0.0864,0,0.103,0.968,101.97,149507,0
"140","40TWcdL8jnEFrr2VXlAX7M",0.637,0.436,2,-6.266,0,0.0293,0.685,0,0.0688,0.776,149.978,167907,0
"141","1JmHWmgrE2YbkyX8PTd0Ko",0.679,0.643,8,-4.999,1,0.03,0.211,0,0.154,0.638,155.98,209093,0
"142","7Jcvu13qlP4km0uDX9p2pZ",0.746,0.384,7,-6.905,0,0.0338,0.802,0,0.133,0.427,134.044,209664,0
"143","5lDUeFfpuuWGvToRUrQLEn",0.632,0.569,9,-6.858,1,0.0317,0.383,0,0.338,0.742,148.597,178901,0
"144","7nx8I6plsWFLKAZzyOI5Qv",0.662,0.511,0,-5.216,1,0.0354,0.714,0,0.122,0.666,139.885,205173,0
"145","2EFliVQzgBqEnBGG6Zyjsl",0.758,0.557,9,-6.265,1,0.0427,0.835,7.38e-05,0.075,0.908,117.507,152951,0
"146","2oBtPZpsATNnrjybUM8Aid",0.859,0.586,9,-6.184,0,0.0393,0.148,0,0.0754,0.963,129.924,180613,0
"147","089JwgBFzPhW92N7RmUdNq",0.667,0.568,5,-5.368,1,0.0309,0.401,0,0.0799,0.964,116.923,236907,0
"148","5MWff7wKMntDLRd99RMEEx",0.517,0.708,0,-2.95,0,0.0352,0.307,0,0.138,0.589,170.042,196440,0
"149","13C7afV2SBHsR583SEktoP",0.608,0.623,3,-3.587,1,0.0298,0.522,0,0.128,0.902,156.008,219938,0
"150","0NqdFAu5fsV6DFqpoIVJMp",0.728,0.554,4,-4.672,1,0.108,0.701,0,0.0716,0.937,155.882,177692,0
"151","0h7bxysvuj8wjRVqeFNLAn",0.581,0.52,3,-4.655,1,0.0305,0.582,0,0.0843,0.869,151.793,200704,0
"152","71aT33Muvsuim800OqZ0st",0.693,0.526,4,-4.328,1,0.0295,0.492,0,0.11,0.576,85.012,188560,0
"153","3qLEa7QYkiyuRJHaXta59T",0.636,0.633,0,-4.842,1,0.0299,0.474,5.39e-05,0.31,0.971,94.94,143013,0
"154","7zbeao8Bz0Bki0ezIzzPeS",0.737,0.742,0,-3.29,1,0.0356,0.303,0,0.0845,0.961,127.938,177547,0
"155","2uu9hO9vnNzTbh6IB0cPkZ",0.645,0.555,3,-5.01,1,0.0336,0.688,0,0.0829,0.949,155.928,172268,0
"156","17wkvbPwoOj8iNb6r2y6nG",0.641,0.466,7,-4.969,1,0.0264,0.355,0,0.563,0.762,83.013,177653,0
"157","5DlBQQqKo5W4cI3qMUn1hA",0.667,0.772,6,-4.153,1,0.0851,0.243,0,0.111,0.326,74.961,231628,0
"158","1ePLnO8CeFt9WGJGc0VGbE",0.414,0.747,6,-4.936,1,0.0529,0.0118,0,0.113,0.267,149.949,240158,0
"159","3d3RUv7bMGWEHw5Rr6TBjL",0.687,0.914,6,-5.02,1,0.0437,0.166,0,0.0858,0.675,126.001,256360,0
"160","2eYViN8bIwJw5G7eucDfty",0.763,0.47,4,-5.642,0,0.0433,0.533,0,0.133,0.801,119.885,199629,0
"161","6dnSJJpkcWo9BHirqFDuQy",0.585,0.84,0,-3.349,0,0.0957,0.155,0,0.638,0.149,149.855,229627,0
"162","77IZ5gbHrUR6lp9gE9QqYb",0.669,0.447,1,-6.271,1,0.0305,0.524,0,0.167,0.17,141.808,264281,0
"163","4pwtsRdCFNse3U1lWLG2W1",0.685,0.843,0,-4.258,1,0.0499,0.121,0,0.126,0.637,125.029,211984,0
"164","2orE4MtP5Oy0ynoA1KkF3t",0.631,0.516,0,-5.759,1,0.0378,0.738,0,0.264,0.254,143.777,229990,0
"165","5iGTbsdHGSDNrO0QSTjdgB",0.631,0.728,6,-5.111,1,0.284,0.0511,0,0.171,0.395,139.977,274992,0
"166","4E6RYFuOAVX7bI7leduRWI",0.506,0.788,9,-2.372,1,0.0324,0.0666,0,0.324,0.233,89.993,206039,0
"167","4HrNEm1bMlE0UuT0BqKBto",0.592,0.472,0,-5.824,0,0.0961,0.151,0,0.146,0.337,67.994,216086,0
"168","5LBxMvApPk3HdsQdi6DT9L",0.628,0.433,1,-6.808,1,0.0383,0.569,7.71e-06,0.104,0.343,88.074,230400,0
"169","02q0ZnV2L4XByzEvWZJqBC",0.539,0.846,8,-3.192,1,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,274097,0
"170","1YSMZs4m2yNeePmmTDruOz",0.609,0.706,7,-7.275,1,0.0852,0.0595,0,0.056,0.358,124.989,233099,0
"171","4qvo76vFsFanaXls1EvRTE",0.342,0.528,6,-6.846,1,0.0523,0.0443,0.00087,0.0877,0.13,70.993,295198,0
"172","093PI3mdUvOSlvMYDwnV1e",0.445,0.528,10,-7.243,1,0.0744,0.677,0,0.155,0.511,203.155,223452,0
"173","0vlQX4Xchp4aBCbfmZNNS7",0.473,0.263,8,-10.685,0,0.0392,0.845,0,0.365,0.269,127.198,213438,0
"174","64GiTdVXuZRKTb7fNJXXGc",0.536,0.53,0,-6.179,1,0.0403,0.049,0,0.337,0.309,179.914,246253,0
"175","1HYzRuWjmS9LXCkdVHi25K",0.314,0.526,0,-4.686,0,0.0484,0.428,0,0.126,0.195,78.643,192441,0
"176","6mzF8HvHdVrzJNd8M1uFCS",0.524,0.405,10,-6.145,1,0.028,0.842,0,0.107,0.237,109.984,227584,0
"177","1UxYNCzvOgMMMvzQe66NIY",0.423,0.705,10,-4.742,1,0.0384,0.457,0,0.196,0.466,179.904,189454,0
"178","1eE5oeA5BFrkHz7BwlkHzi",0.56,0.751,6,-3.583,0,0.0412,0.0304,0,0.324,0.567,127.935,252122,0
"179","13o3rRMgTlLtkhyH1zNxKJ",0.467,0.433,9,-4.073,1,0.0332,0.66,0,0.13,0.333,145.302,234259,0
"180","1ipkjDV0YxLCrxHEZV256e",0.542,0.777,6,-5.582,0,0.033,0.00331,0,0.178,0.503,94.069,215753,0
"181","2hmAn2pycypwLZTPnRbR1r",0.517,0.741,8,-5.997,0,0.323,0.362,0,0.164,0.672,86.526,189795,0
"182","0FERt7RY97Domizu14vzpq",0.56,0.607,2,-7.991,1,0.076,0.0135,1.63e-06,0.2,0.27,73.995,233917,0
"183","63wbpepcTBPxDMYr9qcFK4",0.357,0.498,3,-6.589,1,0.0332,0.023,1.99e-06,0.269,0.339,142.816,226161,0
"184","51VVGOs2dv8dQhycnxr9pa",0.695,0.903,8,-4.788,1,0.152,0.00596,0,0.0668,0.59,127.99,156061,0
"185","0gAbzOOXtsOIJBKzK8H6VT",0.517,0.353,3,-6.522,1,0.0268,0.887,6.35e-06,0.0997,0.265,91.736,238660,0
"186","53cvF5TXybzRbhD23QEFCM",0.514,0.543,10,-5.129,0,0.0324,0.642,0,0.0923,0.29,120.006,229573,0
"187","5obkOTgGy6tePsQCRWvUWK",0.719,0.335,2,-8.085,1,0.0595,0.632,0,0.131,0.219,105.062,143863,0
"188","6tzCRYAsrV3RXOuoqVvMbq",0.501,0.727,3,-5.019,1,0.0408,0.649,0,0.139,0.251,136.004,271293,0
"189","4l3QbGwKXYi7ry69Is7jOT",0.497,0.339,4,-6.686,1,0.0276,0.405,0,0.141,0.16,74.919,263933,0
"190","6JP48VTlIxnx0RwBvabD9l",0.551,0.662,0,-5.064,1,0.0651,0.553,0,0.11,0.224,135.681,229490,0
"191","6FP55XkIs92gMkEEHrnbPQ",0.579,0.789,0,-4.762,0,0.0454,0.567,0,0.356,0.521,75.995,251923,0
"192","2Y3hFfMbewVWB1lJLHCTLc",0.447,0.304,8,-9.356,1,0.0303,0.591,0,0.122,0.148,139.959,258377,0
"193","54ivQlzb27muspCw3UTiuV",0.648,0.328,3,-7.686,1,0.0377,0.933,0,0.287,0.286,126,277224,0
"194","312WNDmyRESXN4O1xTMRIG",0.516,0.414,4,-7.571,1,0.0273,0.476,0,0.109,0.257,130.043,312468,0
